Artist,Album,Title,Lyrics
Beyoncé,RENAISSANCE,COZY,'Cause she comfortable
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin
Beyoncé,RENAISSANCE,COZY,Cozy with who I am
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin
Beyoncé,RENAISSANCE,COZY,"Cozy, cozy"
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin
Beyoncé,RENAISSANCE,COZY,Cozy with who I am
Beyoncé,RENAISSANCE,COZY,"I love myself, goddamn"
Beyoncé,RENAISSANCE,COZY,"Cozy, cozy (Okay)"
Beyoncé,RENAISSANCE,COZY,I'm cozy (I'm cozy)
Beyoncé,RENAISSANCE,COZY,I'm juicy (I'm juicy)
Beyoncé,RENAISSANCE,COZY,You hate me (You hate me)
Beyoncé,RENAISSANCE,COZY,'Cause you want me ('Cause you want me)
Beyoncé,RENAISSANCE,COZY,I'm swaggy (I'm swaggy)
Beyoncé,RENAISSANCE,COZY,Effortlessly (Effortlessly)
Beyoncé,RENAISSANCE,COZY,That's how God made me (How God made me)
Beyoncé,RENAISSANCE,COZY,"So, bitch, pay me (So pay me, ching-a-ling, ching, ching)"
Beyoncé,RENAISSANCE,COZY,(I'm black)
Beyoncé,RENAISSANCE,COZY,(I'm probably one of the blackest motherfuckers walking around here)
Beyoncé,RENAISSANCE,COZY,Cozy
Beyoncé,RENAISSANCE,COZY,(In this motherfucking place)
Beyoncé,RENAISSANCE,COZY,(I'm probably one of the blackest motherfuckers in this county)
Beyoncé,RENAISSANCE,COZY,Cozy
Beyoncé,RENAISSANCE,COZY,(I'm black like that)
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin
Beyoncé,RENAISSANCE,COZY,Cozy with who I am
Beyoncé,RENAISSANCE,COZY,"I love myself, goddamn"
Beyoncé,RENAISSANCE,COZY,"Cozy, cozy"
Beyoncé,RENAISSANCE,COZY,Unique
Beyoncé,RENAISSANCE,COZY,Unique is what you are
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Please do not be alarmed, remain calm"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Do not attempt to leave the dance-floor
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,The DJ booth is conducting a troubleshoot test of the entire system
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm one of one, I'm number one, I'm the only one"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Don't even waste your time trying to compete with me (Don't do it)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,No one else in this world can think like me (True)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm twisted (Twisted), I'll contradict it"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Keep him addicted, lies on his lips, I lick it"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Unique
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,That's what you are
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Stilеttos kicking vintage crystal off the bar
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Category: bad bitch, I'm thе bar"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Alien superstar
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Whip, whip"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm too classy for this world, forever, I'm that girl"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Feed you diamonds and pearls, ooh, baby"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm too classy to be touched, I paid them all in dust"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm stingy with my love, ooh, baby"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,I'm (U-N-I-Q-U-E)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Ooh, I'm stingy with my love, ooh, baby"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,I'm (U-N-I-Q-U-E)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Ooh, I'm stingy with my love (Unique)"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Unicorn is the uniform you put on
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Eyes on you when you perform
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Eyes on I when I put on
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Mastermind in haute couture
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Label whores can't clock, I'm so obscure (Unique)"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Masterpiece, genius"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Drip intravenous
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Patty cake on that wrist
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Tiffany Blue billboards over that ceiling (Unique)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,We don't like plain
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Always dreamed of paper planes
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Mile-high when I rodeo
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Then I come down and take off again (Unique)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,You see pleasure in my glare
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Look over my shoulder and you ain't scared
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,The effects you have on me when you stare
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Head on a pillow, hike it in the air"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm too classy for this world, forever, I'm that girl"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Feed you diamonds and pearls, ooh, baby"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm too classy to be touched, I paid them all in dust"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I'm stingy with my love, ooh, baby"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I got pearls beneath my legs, my lips, my hands, my hips (U-N-I-Q-U-E)"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,I got diamonds beneath my thighs where his ego will find bliss
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Can't find an ocean deep that can compete with this cinnamon kiss (U-N-I-Q-U-E)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Fire beneath your feet, music when you speak, you're so unique"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,(Unique)
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,That's what you are
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Lingerie reflecting off the mirror on the bar
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Category: sexy bitch, I'm the bar"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Alien superstar
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,We dress a certain way
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,We walk a certain way
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,We talk a certain way
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"We, we paint a certain way"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"We, we make love a certain way, you know?"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,All of these things we do in a different
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Unique, specific way that is personally ours"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,We just reaching out to the solar system
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"We flying over bullshit, we flying over"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,Supernatural love up in the air
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"I just talk my shit, Casanova"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Superstar, supernova"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"Power, pull 'em in closer"
Beyoncé,RENAISSANCE,ALIEN SUPERSTAR,"If that's your man, then why he over here? (Unique)"
Beyoncé,RENAISSANCE,CUFF IT,I feel like fallin' in love (Fallin’ in love)
Beyoncé,RENAISSANCE,CUFF IT,"I'm in the mood to fuck somethin' up (Tonight, I’m fuckin' somethin' up, baby)"
Beyoncé,RENAISSANCE,CUFF IT,"I need some drink in my cup (I need a drink), hey (Pour me a drink)"
Beyoncé,RENAISSANCE,CUFF IT,I'm in the mood to fuck somethin' up (I'm in the mood to fuck somethin' up)
Beyoncé,RENAISSANCE,CUFF IT,"I wanna go missin', I need a prescription"
Beyoncé,RENAISSANCE,CUFF IT,"I wanna go higher, can I sit on top of you? (Oh-la-la-la-la-la-la-la)"
Beyoncé,RENAISSANCE,CUFF IT,I wanna go where nobody’s been (I wanna go where nobody’s been)
Beyoncé,RENAISSANCE,CUFF IT,Have you ever had fun like this? Oh woah (Have you ever had fun? Yeah)
Beyoncé,RENAISSANCE,CUFF IT,"We gon' fuck up the night, black lights"
Beyoncé,RENAISSANCE,CUFF IT,"Spaceships fly, yeah (Spaceships fly)"
Beyoncé,RENAISSANCE,CUFF IT,"Unapologetic when we fuck up the night, fuck up the night"
Beyoncé,RENAISSANCE,CUFF IT,We gettin’ fucked up tonight
Beyoncé,RENAISSANCE,CUFF IT,We gon' fuck up the night
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll see far
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll see stars
Beyoncé,RENAISSANCE,CUFF IT,Bet you you’ll elevate
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll meet God
Beyoncé,RENAISSANCE,CUFF IT,'Cause I feel like fallin' in love
Beyoncé,RENAISSANCE,CUFF IT,I'm in the mood to fuck somethin' up
Beyoncé,RENAISSANCE,CUFF IT,'Cause we gon' fuck up the night
Beyoncé,RENAISSANCE,CUFF IT,"What's in these four walls? You sexy, my love (Turn it up)"
Beyoncé,RENAISSANCE,CUFF IT,"Don't miss this roll call, is you here or what? Yeah (Roll it up)"
Beyoncé,RENAISSANCE,CUFF IT,"Show up, show up (Show up, show up), po' up, po' up, oh (Po' up, po' up)"
Beyoncé,RENAISSANCE,CUFF IT,"You Mr. Nasty, I'll clean it up"
Beyoncé,RENAISSANCE,CUFF IT,Go where nobody's been (Go where nobody's been)
Beyoncé,RENAISSANCE,CUFF IT,Have you ever had fun like this? (Have you ever had fun? Yeah)
Beyoncé,RENAISSANCE,CUFF IT,"I wanna go missin', I need a prescription"
Beyoncé,RENAISSANCE,CUFF IT,"I wanna go higher, can I sit on top of you?"
Beyoncé,RENAISSANCE,CUFF IT,"We gon' fuck up the night (Funk it up, funk it up), black lights"
Beyoncé,RENAISSANCE,CUFF IT,"Spaceships fly, yeah (Spaceships fly)"
Beyoncé,RENAISSANCE,CUFF IT,"Unapologetic when we fuck up the night (Funk it up, funk it up), fuck up tonight"
Beyoncé,RENAISSANCE,CUFF IT,We gettin' fucked up tonight
Beyoncé,RENAISSANCE,CUFF IT,We gon' fuck up the night
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll see far
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll see stars
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll elevate
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll meet God
Beyoncé,RENAISSANCE,CUFF IT,'Cause I feel like fallin' in love
Beyoncé,RENAISSANCE,CUFF IT,I'm in the mood to fuck somethin' up
Beyoncé,RENAISSANCE,CUFF IT,We gon' fuck up the night
Beyoncé,RENAISSANCE,CUFF IT,"Hypersonic, sex erotic"
Beyoncé,RENAISSANCE,CUFF IT,"On my body, boy, you got it"
Beyoncé,RENAISSANCE,CUFF IT,Hit them 'draulics while I ride it
Beyoncé,RENAISSANCE,CUFF IT,Got me actin' hella thotty
Beyoncé,RENAISSANCE,CUFF IT,"So excited, so exotic"
Beyoncé,RENAISSANCE,CUFF IT,I'm a seasoned professional
Beyoncé,RENAISSANCE,CUFF IT,"Squeeze it, don't let it go"
Beyoncé,RENAISSANCE,CUFF IT,"Tease it, no self-control"
Beyoncé,RENAISSANCE,CUFF IT,"I got time today (I got time today, I got time)"
Beyoncé,RENAISSANCE,CUFF IT,"Oh, I (I got time today, I got time)"
Beyoncé,RENAISSANCE,CUFF IT,I can't wait to come out and play
Beyoncé,RENAISSANCE,CUFF IT,"Ooh, yeah, you"
Beyoncé,RENAISSANCE,CUFF IT,"Come and cuff it, cuff it, cuff it, cuff it, baby"
Beyoncé,RENAISSANCE,CUFF IT,"While I buss it, buss it, buss it for you, baby"
Beyoncé,RENAISSANCE,CUFF IT,"Oh, baby"
Beyoncé,RENAISSANCE,CUFF IT,"Anywhere, anytime"
Beyoncé,RENAISSANCE,CUFF IT,"I don't mind, I don't mind"
Beyoncé,RENAISSANCE,CUFF IT,Yeah (I don't mind)
Beyoncé,RENAISSANCE,CUFF IT,For you (All for you)
Beyoncé,RENAISSANCE,CUFF IT,"I'm backin' the truck up, huh (Back that truck up)"
Beyoncé,RENAISSANCE,CUFF IT,"For you (All for you, for you)"
Beyoncé,RENAISSANCE,CUFF IT,"A bitch'll get fucked up, huh (I fuck you up)"
Beyoncé,RENAISSANCE,CUFF IT,For you (All for you)
Beyoncé,RENAISSANCE,CUFF IT,"I'm puttin' my cup up, huh (Put my cup up, yeah)"
Beyoncé,RENAISSANCE,CUFF IT,"For you (All for you, you)"
Beyoncé,RENAISSANCE,CUFF IT,'Cause we gon' fuck up the night
Beyoncé,RENAISSANCE,CUFF IT,"Take flight (Woo), blindin' lights (Yeah)"
Beyoncé,RENAISSANCE,CUFF IT,"Fuck it up, fuck it up, fuck it up"
Beyoncé,RENAISSANCE,CUFF IT,(Unapologetic when we fuck up the night)
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll see stars (Night)
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll go far (Night)
Beyoncé,RENAISSANCE,CUFF IT,Bet you you'll levitate (Night)
Beyoncé,RENAISSANCE,CUFF IT,"Bet you you'll meet God (Party people, roll up)"
Beyoncé,RENAISSANCE,CUFF IT,"Ooh (Yeah, huh)"
Beyoncé,RENAISSANCE,CUFF IT,We gon' fuck up the night (Yeah)
Beyoncé,RENAISSANCE,CUFF IT,Spaceships fly
Beyoncé,RENAISSANCE,CUFF IT,"Fuck it up, fuck it up"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"On stage, rockin', I'm stir crazy"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Cocoa flow like 1980's
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Come, let's tell a drop lazy"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),None of that maybe
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy (Ah)
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy (On it)
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Just vibe
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Votin' out 45, don't get outta line, yeah"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Ooh, ooh, ooh, ooh, pick a side"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Only double lines we cross is dollar signs, yeah"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Ooh, ooh, ooh, ooh, hol' up"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Wait, I hear you just got paid, make it rain, energy"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"She more Cancún, he more Saint-Tropez"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Big wave in the room, the crowd gon' move"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Look around, everybody on mute"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Look around, it's me and my crew"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Big energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"He was on stop mode, got froze"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Frozе front page Vogue, no pose"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Chat too much, full clip unload"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),That's that Kodak еnergy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Yeah, yeah"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Gold links, raw denim"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),You know that we do it grande
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),You know that I'm gon' be extra
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"When that camera go, ""Pop, pop, pop, pop, pop, pop"""
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Keep 'em waitin' like dot, dot, dot, dot, dot, dot"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"""Ooh, la-la-la"""
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"That's the way dem boys sound when I walk through the block, block, block"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Then I uzi that doozie, shot, shot, shot"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"We was just chillin', mindin' our business"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Poppin' our pain and champagne through the ceilin'
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Sippin' it up, flickin' it up"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"All this good energy got you all in your feelings, feelings"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"I'm crazy, I'm swearin'"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"I'm darin', your man's starin'"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),I just entered the country with derringers
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),'Cause them Karens just turned into terrorists
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"He was on stop mode, got froze"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Froze front page Vogue, no pose"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"(Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka)"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"Chat too much, full clip unload"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),That's that Kodak energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"(Go, let's go, let's go, let's go)"
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),Energy
Beyoncé,RENAISSANCE,ENERGY (Ft. BEAM),"(Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka)"
