song_number,song_name,line_num,line,speaker
5,The Schuyler Sisters,45,"Excuse me, miss, I know it's not funny",Burr
5,The Schuyler Sisters,46,But your perfume smells like your daddy's got money,Burr
5,The Schuyler Sisters,47,Why you slummin' in the city in your fancy heels,Burr
5,The Schuyler Sisters,48,You searchin for an urchin who can give you ideals?,Burr
5,The Schuyler Sisters,49,"Burr, you disgust me",Angelica
5,The Schuyler Sisters,50,"Ah, so you've discussed me",Burr
5,The Schuyler Sisters,51,"I'm a trust fund, baby, you can trust me!",Burr
5,The Schuyler Sisters,52,I've been reading Common Sense by Thomas Paine,Angelica
5,The Schuyler Sisters,53,So men say that I'm intense or I'm insane,Angelica
5,The Schuyler Sisters,54,You want a revolution? I want a revelation,Angelica
5,The Schuyler Sisters,55,So listen to my declaration:,Angelica
5,The Schuyler Sisters,56,“We hold these truths to be self-evident,Eliza/Angelica/Peggy
5,The Schuyler Sisters,57,That all men are created equal”,Eliza/Angelica/Peggy
5,The Schuyler Sisters,58,And when I meet Thomas Jefferson,Angelica
5,The Schuyler Sisters,59,Unh!,Company
5,The Schuyler Sisters,60,I'm ‘a compel him to include women in the sequel!,Angelica
5,The Schuyler Sisters,61,Work!,Women
5,The Schuyler Sisters,62,"Look around, look around at how",Eliza
5,The Schuyler Sisters,63,Lucky we are to be alive right now!,Eliza
5,The Schuyler Sisters,64,"Look around, look around at how",Eliza/Peggy
5,The Schuyler Sisters,65,Lucky we are to be alive right now!,Eliza/Peggy
5,The Schuyler Sisters,66,History is happening in Manhattan and we just happen to be,Eliza/Angelica/Peggy
5,The Schuyler Sisters,67,In the greatest city in the world!,Eliza/Angelica/Peggy
5,The Schuyler Sisters,68,In the greatest city in the world!,Schuyler Sisters And Company
5,The Schuyler Sisters,69,Cuz I've been reading Common Sense by Thomas Paine,"Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,70,"Look around, look around","Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,71,Hey! Hey! Hey! Hey!,"Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,72,So men say that I'm intense or I'm insane,"Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,73,The revolution's happening in—,"Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,74,Hey! Hey! Hey! Hey!,"Angelica, Eliza/Peggy & Men"
5,The Schuyler Sisters,75,You want a revolution? I want a revelation,"Angelica, Eliza/Peggy, Women"
5,The Schuyler Sisters,76,New York!,"Angelica, Eliza/Peggy, Women"
5,The Schuyler Sisters,77,"Look around, look around, the revolution's happening","Angelica, Eliza/Peggy, Women"
5,The Schuyler Sisters,78,In New York!,"Angelica, Eliza/Peggy, Women"
5,The Schuyler Sisters,79,So listen to my declaration:,"Angelica, Eliza/Peggy, Women"
5,The Schuyler Sisters,80,We hold these truths to be self evident that all men are created equal,"Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,81,"Look around, look around","Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,82,"Hey, hey, hey, hey","Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,83,Whoo!,"Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,84,At how lucky we are to be alive right now,"Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,85,"Hey, hey, hey, hey","Angelica/Eliza/Peggy, Female Ensemble, & Women"
5,The Schuyler Sisters,86,"Look around, look around at how lucky we are to be alive right now!",Full Company
5,The Schuyler Sisters,87,History is happening in Manhattan and we just happen to be,Full Company
5,The Schuyler Sisters,88,In the greatest city in the world,All Women
5,The Schuyler Sisters,89,In the greatest city—,All Men
5,The Schuyler Sisters,90,In the greatest city in the world!,Company
5,The Schuyler Sisters,91,"Work, work! Angelica",Company & Angelica
5,The Schuyler Sisters,92,"Work, work! Eliza","Company, Eliza, & Peggy"
5,The Schuyler Sisters,93,And Peggy!,"Company, Eliza, & Peggy"
5,The Schuyler Sisters,94,"Work, work!",Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,95,The Schuyler sisters,Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,96,"Work, work",Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,97,We're looking for a mind at work,Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,98,"Work, work (hey)",Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,99,"Work, work (hey)",Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,100,"Work, work",Company & Angelica/Eliza/Peggy
5,The Schuyler Sisters,101,"Work, work","Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,102,Whoa!,"Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,103,Hey! Hey! Hey! Hey! Hey!,"Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,104,"Work, work","Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,105,In the greatest city in the world,"Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,106,In the greatest city in the world,"Company, Angelica, & Eliza/Peggy"
5,The Schuyler Sisters,107,In the greatest city in the world,Company
6,Farmer Refuted,1,"Hear ye, hear ye! My name is Samuel Seabury",Seabury
6,Farmer Refuted,2,And I present “Free Thoughts on the,Seabury
6,Farmer Refuted,3,Proceedings of the Continental Congress!”,Seabury
6,Farmer Refuted,4,Heed not the rabble who scream revolution,Seabury
6,Farmer Refuted,5,They have not your interests at heart,Seabury
6,Farmer Refuted,6,Oh my God. Tear this dude apart,Mulligan
6,Farmer Refuted,7,Chaos and bloodshed are not a solution,Seabury
6,Farmer Refuted,8,Don't let them lead you astray,Seabury
6,Farmer Refuted,9,This Congress does not speak for me,Seabury
6,Farmer Refuted,10,Let him be,Burr
6,Farmer Refuted,11,They're playing a dangerous game,Seabury
6,Farmer Refuted,12,I pray the king shows you his mercy,Seabury
6,Farmer Refuted,13,"For shame, for shame…",Seabury
6,Farmer Refuted,14,Yo!,Hamilton & Seabury
6,Farmer Refuted,15,He'd have you all unravel at the sound of screams,Hamilton & Seabury
6,Farmer Refuted,16,But the Revolution is comin',Hamilton & Seabury
6,Farmer Refuted,17,The have-nots are gonna win this,Hamilton & Seabury
6,Farmer Refuted,18,It's hard to listen to you with a straight face,Hamilton & Seabury
6,Farmer Refuted,19,Heed not the rabble who scream Revolution,Hamilton & Seabury
6,Farmer Refuted,20,They have not your interests at heart,Hamilton & Seabury
6,Farmer Refuted,21,"Chaos and bloodshed already haunt us, honestly you shouldn't even talk",Hamilton & Seabury
6,Farmer Refuted,22,And what about Boston? Look at the cost,Hamilton & Seabury
6,Farmer Refuted,23,N' all that we've lost n' you talk about Congress?!,Hamilton & Seabury
6,Farmer Refuted,24,Chaos and bloodshed are not a solution,Hamilton & Seabury
6,Farmer Refuted,25,Don't let them lead you astray,Hamilton & Seabury
6,Farmer Refuted,26,This Congress does not speak for me,Hamilton & Seabury
6,Farmer Refuted,27,My dog speaks more eloquently than thee,Hamilton & Seabury
6,Farmer Refuted,28,They're playing a dangerous game,Hamilton & Seabury
6,Farmer Refuted,29,"But strangely, your mange is the same",Hamilton & Seabury
6,Farmer Refuted,30,I pray the king shows you his mercy,Hamilton & Seabury
6,Farmer Refuted,31,Is he in Jersey?,Hamilton & Seabury
6,Farmer Refuted,32,For shame,Hamilton & Seabury
6,Farmer Refuted,33,For the Revolution,Hamilton & Seabury
6,Farmer Refuted,34,For shame!,Hamilton & Seabury
6,Farmer Refuted,35,For the revolution!,Company
6,Farmer Refuted,36,Heed—,Seabury
6,Farmer Refuted,37,If you repeat yourself again I'm gonna—,Hamilton
6,Farmer Refuted,38,Scream—,Seabury/Hamilton
6,Farmer Refuted,39,"Honestly, look at me, please don't read!",Hamilton
6,Farmer Refuted,40,Not your interests—,Seabury
6,Farmer Refuted,41,Don't modulate the key then not debate with me!,Hamilton
6,Farmer Refuted,42,Why should a tiny island across the sea regulate the price of tea?,Hamilton
6,Farmer Refuted,43,"Alexander, please!",Burr
6,Farmer Refuted,44,"Burr, I'd rather be divisive than indecisive, drop the niceties",Hamilton
6,Farmer Refuted,45,Silence! A message from the King!,Ensemble
6,Farmer Refuted,46,A message from the King!,Ensemble
6,Farmer Refuted,47,A message from the King!,Full Company
7,You’ll Be Back,1,You say,Verse 1
7,You’ll Be Back,2,The price of my love's not a price that you're willing to pay,Verse 1
7,You’ll Be Back,3,You cry,Verse 1
7,You’ll Be Back,4,In your tea which you hurl in the sea when you see me go by,Verse 1
7,You’ll Be Back,5,Why so sad?,Verse 1
7,You’ll Be Back,6,Remember we made an arrangement when you went away,Verse 1
7,You’ll Be Back,7,Now you're making me mad,Verse 1
7,You’ll Be Back,8,"Remember, despite our estrangement, I'm your man",Verse 1
7,You’ll Be Back,9,"You'll be back, soon you'll see",Verse 1
7,You’ll Be Back,10,You'll remember you belong to me,Verse 1
7,You’ll Be Back,11,"You'll be back, time will tell",Verse 1
7,You’ll Be Back,12,You'll remember that I served you well,Verse 1
7,You’ll Be Back,13,"Oceans rise, empires fall",Verse 1
7,You’ll Be Back,14,We have seen each other through it all,Verse 1
7,You’ll Be Back,15,And when push comes to shove,Verse 1
7,You’ll Be Back,16,I will send a fully armed battalion to remind you of my love!,Verse 1
7,You’ll Be Back,17,Da da da dat da dat da da da da ya da,Chorus
7,You’ll Be Back,18,Da da dat dat da ya da!,Chorus
7,You’ll Be Back,19,Da da da dat da dat da da da da ya da,Chorus
7,You’ll Be Back,20,Da da dat dat da…,Chorus
7,You’ll Be Back,21,You say our love is draining and you can't go on,Verse 2
7,You’ll Be Back,22,You'll be the one complaining when I am gone...,Verse 2
7,You’ll Be Back,23,"And no, don't change the subject",Verse 2
7,You’ll Be Back,24,Cuz you're my favorite subject,Verse 2
7,You’ll Be Back,25,"My sweet, submissive subject",Verse 2
7,You’ll Be Back,26,"My loyal, royal subject",Verse 2
7,You’ll Be Back,27,Forever and ever and ever and ever and ever…,Verse 2
7,You’ll Be Back,28,You'll be back like before,Verse 3
7,You’ll Be Back,29,I will fight the fight and win the war,Verse 3
7,You’ll Be Back,30,"For your love, for your praise",Verse 3
7,You’ll Be Back,31,And I'll love you till my dying days,Verse 3
7,You’ll Be Back,32,"When you're gone, I'll go mad",Verse 3
7,You’ll Be Back,33,So don't throw away this thing we had,Verse 3
7,You’ll Be Back,34,Cuz when push comes to shove,Verse 3
7,You’ll Be Back,35,I will kill your friends and family to remind you of my love,Verse 3
7,You’ll Be Back,36,Da da da dat da dat da da da da ya da,Chorus
7,You’ll Be Back,37,Da da dat dat da ya da!,Chorus
7,You’ll Be Back,38,Da da da dat da dat da da da da ya da,Chorus
7,You’ll Be Back,39,Da da dat—,Chorus
7,You’ll Be Back,40,Everybody!,Chorus
7,You’ll Be Back,41,Da da da dat da dat da da da da ya da,Chorus
7,You’ll Be Back,42,Da da dat dat da ya da!,Chorus
7,You’ll Be Back,43,Da da da dat da dat da da da da ya da da da da,Chorus
7,You’ll Be Back,44,Dat dat da ya da!,Chorus
8,Right Hand Man,1,British Admiral Howe's got troops on the water,Company
8,Right Hand Man,2,Thirty-two thousand troops in New York harbor,Company
8,Right Hand Man,3,Thirty-two thousand troops in New York harbor,Ensemble 1 & Ensemble 2
8,Right Hand Man,4,Thirty-two thousand troops in New York harbor,Ensemble 1 & Ensemble 2
8,Right Hand Man,5,When they surround our troops!,Ensemble 1 & Ensemble 2
8,Right Hand Man,6,They surround our troops!,Ensemble 1 & Ensemble 2
8,Right Hand Man,7,They surround our troops!,Ensemble 1 & Ensemble 2
8,Right Hand Man,8,They surround our troops!,Ensemble 1 & Ensemble 2
8,Right Hand Man,9,When they surround our troops!,Ensemble 1 & Ensemble 2
8,Right Hand Man,10,As a kid in the Caribbean I wished for a war,Hamilton
8,Right Hand Man,11,I knew that I was poor,Hamilton
8,Right Hand Man,12,I knew it was the only way to—,Hamilton
8,Right Hand Man,13,Rise up!,Hamilton/Burr/Mulligan/Laurens/Lafayette
8,Right Hand Man,14,If they tell my story,Hamilton
8,Right Hand Man,15,I am either gonna die on the battlefield in glory or—,Hamilton
8,Right Hand Man,16,Rise up!,Hamilton/Burr/Mulligan/Laurens/Lafayette
8,Right Hand Man,17,I will fight for this land,Hamilton
8,Right Hand Man,18,But there's only one man,Hamilton
8,Right Hand Man,19,Who can give us a command so we can—,Hamilton
8,Right Hand Man,20,Rise up!,Hamilton/Burr/Mulligan/Laurens/Lafayette
8,Right Hand Man,21,Understand? It's the only way to—,Hamilton
8,Right Hand Man,22,Rise up! Rise up!,Hamilton/Burr/Mulligan/Laurens/Lafayette
8,Right Hand Man,23,Here he comes!,Hamilton
8,Right Hand Man,24,Here comes the General!,Ensemble
8,Right Hand Man,25,Ladies and gentlemen!,Burr
8,Right Hand Man,26,Here comes the General!,Ensemble
8,Right Hand Man,27,The moment you've been waiting for!,Burr
8,Right Hand Man,28,Here comes the General!,Ensemble
8,Right Hand Man,29,The pride of Mount Vernon!,Burr
8,Right Hand Man,30,Here comes the General!,Ensemble
8,Right Hand Man,31,George Washington!,Burr
8,Right Hand Man,32,We are outgunned (What?),Washington & Ensemble
8,Right Hand Man,33,Outmanned (What?),Washington & Ensemble
8,Right Hand Man,34,Outnumbered,Washington & Ensemble
8,Right Hand Man,35,"Outplanned (Buck, buck, buck, buck, buck!)",Washington & Ensemble
8,Right Hand Man,36,We gotta make an all out stand,Washington & Ensemble
8,Right Hand Man,37,"Ayo, I'm gonna need a right-hand man",Washington & Ensemble
8,Right Hand Man,38,"(Buck, buck, buck, buck, buck!)",Washington & Ensemble
8,Right Hand Man,39,Check it—,Washington
8,Right Hand Man,40,Can I be real a second?,Washington
8,Right Hand Man,41,For just a millisecond?,Washington
8,Right Hand Man,42,Let down my guard and tell the people how I feel a second?,Washington
8,Right Hand Man,43,Now I'm the model of a modern major general,Washington
8,Right Hand Man,44,The venerated Virginian veteran whose men are all,Washington
8,Right Hand Man,45,"Lining up, to put me up on a pedestal",Washington
8,Right Hand Man,46,Writin' letters to relatives,Washington
8,Right Hand Man,47,Embellishin' my elegance and eloquence,Washington
8,Right Hand Man,48,But the elephant is in the room,Washington
8,Right Hand Man,49,The truth is in ya face when ya hear the British cannons go…,Washington
8,Right Hand Man,50,Boom!,Ensemble
8,Right Hand Man,51,Any hope of success is fleeting,Washington
8,Right Hand Man,52,How can I keep leading when the people I'm,Washington
8,Right Hand Man,53,Leading keep retreating?,Washington
8,Right Hand Man,54,We put a stop to the bleeding as the British take Brooklyn,Washington
8,Right Hand Man,55,"Knight takes rook, but look",Washington
8,Right Hand Man,56,We are outgunned (What?),Washington & Ensemble
8,Right Hand Man,57,Outmanned (What?),Washington & Ensemble
8,Right Hand Man,58,Outnumbered,Washington & Ensemble
8,Right Hand Man,59,"Outplanned (Buck, buck, buck, buck, buck!)",Washington & Ensemble
8,Right Hand Man,60,We gotta make an all out stand,Washington & Ensemble
8,Right Hand Man,61,"Ayo, I'm gonna need a right-hand man",Washington & Ensemble
8,Right Hand Man,62,"(Buck, buck, buck, buck, buck!)",Washington & Ensemble
8,Right Hand Man,63,Incoming!,Washington & Ensemble
8,Right Hand Man,64,They're battering down the Battery check the damages,Hamilton
8,Right Hand Man,65,Rah!,Mulligan
8,Right Hand Man,66,We gotta stop ‘em and rob ‘em of their advantages,Hamilton
8,Right Hand Man,67,Rah!,Mulligan
8,Right Hand Man,68,Let's take a stand with the stamina God has granted us,Hamilton
8,Right Hand Man,69,Hamilton won't abandon ship,Hamilton
8,Right Hand Man,70,"Yo, let's steal their cannons—",Hamilton
8,Right Hand Man,71,Shh-boom! (Boom!),Mulligan & Company
8,Right Hand Man,72,"Goes the cannon, watch the blood and the shit spray and…",Washington
8,Right Hand Man,73,Boom!,Company
8,Right Hand Man,74,"Goes the cannon, we're abandonin' Kips Bay and…",Washington
8,Right Hand Man,75,Boom!,Company
8,Right Hand Man,76,There's another ship and…,Washington
8,Right Hand Man,77,Boom!,Company
8,Right Hand Man,78,We just lost the southern tip and…,Washington
8,Right Hand Man,79,Boom!,Company
8,Right Hand Man,80,"We gotta run to Harlem quick, we can't afford another slip",Washington
8,Right Hand Man,81,Guns and horses giddyup,Washington
8,Right Hand Man,82,I decide to divvy up,Washington
8,Right Hand Man,83,"My forces, they're skittish as the British cut the city up",Washington
8,Right Hand Man,84,"This close to giving up, facing mad scrutiny",Washington
8,Right Hand Man,85,I scream in the face of this mass mutiny:,Washington
8,Right Hand Man,86,Are these the men with which I am to defend America?,Washington
8,Right Hand Man,87,"We ride at midnight, Manhattan in the distance",Washington
8,Right Hand Man,88,"I cannot be everywhere at once, people",Washington
8,Right Hand Man,89,I'm in dire need of assistance…,Washington
8,Right Hand Man,90,"Your excellency, sir!",Burr
8,Right Hand Man,91,Who are you?,Washington
8,Right Hand Man,92,"Aaron Burr, Sir?",Burr
8,Right Hand Man,93,Permission to state my case?,Burr
8,Right Hand Man,94,As you were,Washington
8,Right Hand Man,95,Sir,Burr
8,Right Hand Man,96,I was a captain under General Montgomery,Burr
8,Right Hand Man,97,Until he caught a bullet in the neck in Quebec,Burr
8,Right Hand Man,98,"And well, in summary",Burr
8,Right Hand Man,99,I think that I could be of some assistance,Burr
